; tobii_timestamp; GazeX; GazeY; GazeZ; eyeUVX; eyeUVY; FPS; lagTime; Time_Start; 
4003; 17485; 0,01961863; 0,01967687; 0,9996139; 0,01055705; 0,01444712; 30; 0; ; 
4020; 17519; 0,008575412; 0,01770584; 0,9998065; 0,01016072; 0,01509886; 30; 0; ; 
4040; 17519; 0,008575412; 0,01770584; 0,9998065; 0,009843661; 0,01562025; 30; 0; ; 
4048; 17519; 0,008575412; 0,01770584; 0,9998065; 0,009843661; 0,01562025; 23; 0; ; 
4048; 17519; 0,008575412; 0,01770584; 0,9998065; 0,009843661; 0,01562025; 23; 0; ; 
4060; 17563; -0,04243869; 0,1219608; 0,9916272; -0,0006128093; 0,03688837; 23; 0; ; 
4080; 17563; -0,04243869; 0,1219608; 0,9916272; -0,008977985; 0,05390286; 23; 0; ; 
4091; 17563; -0,04243869; 0,1219608; 0,9916272; -0,008977985; 0,05390286; 23; 0; ; 
4091; 17563; -0,04243869; 0,1219608; 0,9916272; -0,008977985; 0,05390286; 23; 0; ; 
4100; 17607; -0,03015902; 0,1397132; 0,9897326; -0,01321419; 0,07106493; 23; 0; ; 
4100; 17607; -0,03015902; 0,1397132; 0,9897326; -0,01321419; 0,07106493; 23; 0; ; 
4120; 17607; -0,03015902; 0,1397132; 0,9897326; -0,01660316; 0,08479457; 23; 0; ; 
4139; 17607; -0,03015902; 0,1397132; 0,9897326; -0,01660316; 0,08479457; 21; 0; ; 
4139; 17607; -0,03015902; 0,1397132; 0,9897326; -0,01660316; 0,08479457; 21; 0; ; 
4140; 17655; -0,02288672; 0,1371712; 0,990283; -0,01785987; 0,0952699; 21; 0; ; 
4160; 17655; -0,02288672; 0,1371712; 0,990283; -0,01886524; 0,1036502; 21; 0; ; 
4180; 17655; -0,02288672; 0,1371712; 0,990283; -0,01966953; 0,1103544; 21; 0; ; 
4182; 17655; -0,02288672; 0,1371712; 0,990283; -0,01966953; 0,1103544; 23; 0; ; 
4182; 17655; -0,02288672; 0,1371712; 0,990283; -0,01966953; 0,1103544; 23; 0; ; 
4200; 17698; -0,04008193; 0,1340518; 0,9901634; -0,02375202; 0,1150939; 23; 0; ; 
4220; 17698; -0,04008193; 0,1340518; 0,9901634; -0,027018; 0,1188854; 23; 0; ; 
4224; 17698; -0,04008193; 0,1340518; 0,9901634; -0,027018; 0,1188854; 24; 0; ; 
4224; 17698; -0,04008193; 0,1340518; 0,9901634; -0,027018; 0,1188854; 24; 0; ; 
4240; 17740; -0,03741336; 0,1405704; 0,9893636; -0,02909707; 0,1232224; 24; 0; ; 
4258; 17740; -0,03741336; 0,1405704; 0,9893636; -0,02909707; 0,1232224; 30; 0; ; 
4258; 17740; -0,03741336; 0,1405704; 0,9893636; -0,02909707; 0,1232224; 30; 0; ; 
4260; 17773; -0,03405658; 0,1360776; 0,9901126; -0,03008897; 0,1257935; 30; 0; ; 
4280; 17773; -0,03405658; 0,1360776; 0,9901126; -0,03088249; 0,1278503; 30; 0; ; 
4300; 17773; -0,03405658; 0,1360776; 0,9901126; -0,03151731; 0,1294958; 30; 0; ; 
4302; 17773; -0,03405658; 0,1360776; 0,9901126; -0,03151731; 0,1294958; 23; 0; ; 
4302; 17773; -0,03405658; 0,1360776; 0,9901126; -0,03151731; 0,1294958; 23; 0; ; 
4320; 17817; 0,02565308; 0,1363716; 0,9903255; -0,02008323; 0,1308709; 23; 0; ; 
4340; 17817; 0,02565308; 0,1363716; 0,9903255; -0,01093597; 0,131971; 23; 0; ; 
4351; 17817; 0,02565308; 0,1363716; 0,9903255; -0,01093597; 0,131971; 20; 0; ; 
4351; 17817; 0,02565308; 0,1363716; 0,9903255; -0,01093597; 0,131971; 20; 0; ; 
4360; 17866; 0,02984705; 0,1418719; 0,989435; -0,002779367; 0,1339512; 20; 0; ; 
4360; 17866; 0,02984705; 0,1418719; 0,989435; -0,002779367; 0,1339512; 20; 0; ; 
4380; 17866; 0,02984705; 0,1418719; 0,989435; 0,003745916; 0,1355354; 20; 0; ; 
4394; 17866; 0,02984705; 0,1418719; 0,989435; 0,003745916; 0,1355354; 23; 0; ; 
4394; 17866; 0,02984705; 0,1418719; 0,989435; 0,003745916; 0,1355354; 23; 0; ; 
4400; 17909; 0,03327891; 0,141243; 0,9894155; 0,009652516; 0,1366769; 23; 0; ; 
4420; 17909; 0,03327891; 0,141243; 0,9894155; 0,0143778; 0,1375901; 23; 0; ; 
4437; 17909; 0,03327891; 0,141243; 0,9894155; 0,0143778; 0,1375901; 23; 0; ; 
4437; 17909; 0,03327891; 0,141243; 0,9894155; 0,0143778; 0,1375901; 23; 0; ; 
4440; 17953; 0,03387323; 0,1413039; 0,9893866; 0,01827688; 0,1383329; 23; 0; ; 
4460; 17953; 0,03387323; 0,1413039; 0,9893866; 0,02139615; 0,1389271; 23; 0; ; 
4480; 17953; 0,03387323; 0,1413039; 0,9893866; 0,02389157; 0,1394024; 23; 0; ; 
4481; 17953; 0,03387323; 0,1413039; 0,9893866; 0,02389157; 0,1394024; 23; 0; ; 
4481; 17953; 0,03387323; 0,1413039; 0,9893866; 0,02389157; 0,1394024; 23; 0; ; 
4500; 17997; 0,03408907; 0,1420209; 0,9892765; 0,02593107; 0,1399261; 23; 0; ; 
4517; 17997; 0,03408907; 0,1420209; 0,9892765; 0,02593107; 0,1399261; 28; 0; ; 
4517; 17997; 0,03408907; 0,1420209; 0,9892765; 0,02593107; 0,1399261; 28; 0; ; 
4520; 18033; 0,03495212; 0,1412133; 0,989362; 0,02773528; 0,1401836; 28; 0; ; 
4540; 18033; 0,03495212; 0,1412133; 0,989362; 0,02917865; 0,1403895; 28; 0; ; 
4558; 18033; 0,03495212; 0,1412133; 0,989362; 0,02917865; 0,1403895; 25; 0; ; 
4558; 18033; 0,03495212; 0,1412133; 0,989362; 0,02917865; 0,1403895; 25; 0; ; 
4560; 18073; -0,05977304; 0,1598945; 0,9853228; 0,01138831; 0,1442905; 25; 0; ; 
4580; 18073; -0,05977304; 0,1598945; 0,9853228; -0,00284396; 0,1474113; 25; 0; ; 
4600; 18073; -0,05977304; 0,1598945; 0,9853228; -0,01422978; 0,1499079; 25; 0; ; 
4605; 18073; -0,05977304; 0,1598945; 0,9853228; -0,01422978; 0,1499079; 21; 0; ; 
4605; 18073; -0,05977304; 0,1598945; 0,9853228; -0,01422978; 0,1499079; 21; 0; ; 
4620; 18121; -0,05684729; 0,1689128; 0,9839903; -0,02275328; 0,1537089; 21; 0; ; 
4640; 18121; -0,05684729; 0,1689128; 0,9839903; -0,02957208; 0,1567497; 21; 0; ; 
4651; 18121; -0,05684729; 0,1689128; 0,9839903; -0,02957208; 0,1567497; 22; 0; ; 
4651; 18121; -0,05684729; 0,1689128; 0,9839903; -0,02957208; 0,1567497; 22; 0; ; 
4660; 18167; -0,04590775; 0,1737031; 0,9837275; -0,03283922; 0,1601404; 22; 0; ; 
4660; 18167; -0,04590775; 0,1737031; 0,9837275; -0,03283922; 0,1601404; 22; 0; ; 
4680; 18167; -0,04590775; 0,1737031; 0,9837275; -0,03545292; 0,1628529; 22; 0; ; 
4699; 18167; -0,04590775; 0,1737031; 0,9837275; -0,03545292; 0,1628529; 21; 0; ; 
4699; 18167; -0,04590775; 0,1737031; 0,9837275; -0,03545292; 0,1628529; 21; 0; ; 
4700; 18214; -0,00691699; 0,1841734; 0,9828694; -0,02974574; 0,167117; 21; 0; ; 
4720; 18214; -0,00691699; 0,1841734; 0,9828694; -0,02517999; 0,1705283; 21; 0; ; 
4740; 18214; -0,00691699; 0,1841734; 0,9828694; -0,02152739; 0,1732573; 21; 0; ; 
4741; 18214; -0,00691699; 0,1841734; 0,9828694; -0,02152739; 0,1732573; 24; 0; ; 
4741; 18214; -0,00691699; 0,1841734; 0,9828694; -0,02152739; 0,1732573; 24; 0; ; 
4760; 18256; -0,003438607; 0,1863502; 0,9824773; -0,01790963; 0,1758759; 24; 0; ; 
4780; 18256; -0,003438607; 0,1863502; 0,9824773; -0,01501543; 0,1779708; 24; 0; ; 
4784; 18256; -0,003438607; 0,1863502; 0,9824773; -0,01501543; 0,1779708; 23; 0; ; 
4784; 18256; -0,003438607; 0,1863502; 0,9824773; -0,01501543; 0,1779708; 23; 0; ; 
4800; 18300; -0,005281084; 0,1854232; 0,9826446; -0,01306856; 0,1794613; 23; 0; ; 
4815; 18300; -0,005281084; 0,1854232; 0,9826446; -0,01306856; 0,1794613; 33; 0; ; 
4815; 18300; -0,005281084; 0,1854232; 0,9826446; -0,01306856; 0,1794613; 33; 0; ; 
4820; 18331; -0,007123763; 0,1792491; 0,9837779; -0,0118796; 0,1794188; 33; 0; ; 
4840; 18331; -0,007123763; 0,1792491; 0,9837779; -0,01092843; 0,1793849; 33; 0; ; 
4848; 18331; -0,007123763; 0,1792491; 0,9837779; -0,01092843; 0,1793849; 30; 0; ; 
4860; 18364; -0,008259935; 0,170693; 0,9852896; -0,01039473; 0,1776465; 30; 0; ; 
4880; 18364; -0,008259935; 0,170693; 0,9852896; -0,009967774; 0,1762558; 30; 0; ; 
4882; 18364; -0,008259935; 0,170693; 0,9852896; -0,009967774; 0,1762558; 29; 0; ; 
4882; 18364; -0,008259935; 0,170693; 0,9852896; -0,009967774; 0,1762558; 29; 0; ; 
4900; 18398; -0,03574994; 0,1515053; 0,9878097; -0,01512421; 0,1713057; 29; 0; ; 
4920; 18398; -0,03574994; 0,1515053; 0,9878097; -0,01924935; 0,1673457; 29; 0; ; 
4925; 18398; -0,03574994; 0,1515053; 0,9878097; -0,01924935; 0,1673457; 23; 0; ; 
4925; 18398; -0,03574994; 0,1515053; 0,9878097; -0,01924935; 0,1673457; 23; 0; ; 
4940; 18441; -0,0518214; 0,1422703; 0,9884704; -0,02576376; 0,1623306; 23; 0; ; 
4960; 18441; -0,0518214; 0,1422703; 0,9884704; -0,03097529; 0,1583185; 23; 0; ; 
4980; 18441; -0,0518214; 0,1422703; 0,9884704; -0,03514451; 0,1551089; 23; 0; ; 
4983; 18441; -0,0518214; 0,1422703; 0,9884704; -0,03514451; 0,1551089; 17; 0; ; 
4983; 18441; -0,0518214; 0,1422703; 0,9884704; -0,03514451; 0,1551089; 17; 0; ; 
5000; 18499; -0,04551752; 0,1427773; 0,9887077; -0,03721911; 0,1526426; 17; 0; ; 
5000; 18499; -0,04551752; 0,1427773; 0,9887077; -0,03721911; 0,1526426; 17; 0; ; 
5020; 18499; -0,04551752; 0,1427773; 0,9887077; -0,03887879; 0,1506695; 17; 0; ; 
5037; 18499; -0,04551752; 0,1427773; 0,9887077; -0,03887879; 0,1506695; 19; 0; ; 
5037; 18499; -0,04551752; 0,1427773; 0,9887077; -0,03887879; 0,1506695; 19; 0; ; 
5040; 18552; -0,03428316; 0,144467; 0,9889155; -0,03795967; 0,149429; 19; 0; ; 
5040; 18552; -0,03428316; 0,144467; 0,9889155; -0,03795967; 0,149429; 19; 0; ; 
5060; 18552; -0,03428316; 0,144467; 0,9889155; -0,03722436; 0,1484366; 19; 0; ; 
5080; 18552; -0,03428316; 0,144467; 0,9889155; -0,03663612; 0,1476427; 19; 0; ; 
5088; 18552; -0,03428316; 0,144467; 0,9889155; -0,03663612; 0,1476427; 20; 0; ; 
5088; 18552; -0,03428316; 0,144467; 0,9889155; -0,03663612; 0,1476427; 20; 0; ; 
5100; 18603; 0,08825885; 0,1576855; 0,9835373; -0,01165713; 0,1496513; 20; 0; ; 
5120; 18603; 0,08825885; 0,1576855; 0,9835373; 0,008326067; 0,1512581; 20; 0; ; 
5136; 18603; 0,08825885; 0,1576855; 0,9835373; 0,008326067; 0,1512581; 21; 0; ; 
5136; 18603; 0,08825885; 0,1576855; 0,9835373; 0,008326067; 0,1512581; 21; 0; ; 
5140; 18652; 0,06859203; 0,1483238; 0,9865572; 0,02037926; 0,1506713; 21; 0; ; 
5140; 18652; 0,06859203; 0,1483238; 0,9865572; 0,02037926; 0,1506713; 21; 0; ; 
5160; 18652; 0,06859203; 0,1483238; 0,9865572; 0,03002181; 0,1502018; 21; 0; ; 
5180; 18652; 0,06859203; 0,1483238; 0,9865572; 0,03773586; 0,1498262; 21; 0; ; 
5180; 18652; 0,06859203; 0,1483238; 0,9865572; 0,03773586; 0,1498262; 23; 0; ; 
5180; 18652; 0,06859203; 0,1483238; 0,9865572; 0,03773586; 0,1498262; 23; 0; ; 
5200; 18696; 0,0612179; 0,1496285; 0,9868453; 0,04243226; 0,1497867; 23; 0; ; 
5220; 18696; 0,0612179; 0,1496285; 0,9868453; 0,04618939; 0,149755; 23; 0; ; 
5229; 18696; 0,0612179; 0,1496285; 0,9868453; 0,04618939; 0,149755; 20; 0; ; 
5229; 18696; 0,0612179; 0,1496285; 0,9868453; 0,04618939; 0,149755; 20; 0; ; 
5240; 18745; 0,09609207; 0,1613852; 0,9822022; 0,05616993; 0,152081; 20; 0; ; 
5260; 18745; 0,09609207; 0,1613852; 0,9822022; 0,06415436; 0,1539419; 20; 0; ; 
5272; 18745; 0,09609207; 0,1613852; 0,9822022; 0,06415436; 0,1539419; 24; 0; ; 
5272; 18745; 0,09609207; 0,1613852; 0,9822022; 0,06415436; 0,1539419; 24; 0; ; 
5280; 18787; 0,07692117; 0,1529826; 0,9852307; 0,06670772; 0,15375; 24; 0; ; 
5280; 18787; 0,07692117; 0,1529826; 0,9852307; 0,06670772; 0,15375; 24; 0; ; 
5300; 18787; 0,07692117; 0,1529826; 0,9852307; 0,06875041; 0,1535965; 24; 0; ; 
5315; 18787; 0,07692117; 0,1529826; 0,9852307; 0,06875041; 0,1535965; 23; 0; ; 
5315; 18787; 0,07692117; 0,1529826; 0,9852307; 0,06875041; 0,1535965; 23; 0; ; 
5320; 18830; 0,09204665; 0,1594874; 0,9828994; 0,07340966; 0,1547747; 23; 0; ; 
5340; 18830; 0,09204665; 0,1594874; 0,9828994; 0,07713706; 0,1557173; 23; 0; ; 
5358; 18830; 0,09204665; 0,1594874; 0,9828994; 0,07713706; 0,1557173; 23; 0; ; 
5358; 18830; 0,09204665; 0,1594874; 0,9828994; 0,07713706; 0,1557173; 23; 0; ; 
5360; 18873; 0,08440865; 0,1593542; 0,9836063; 0,07859138; 0,1564446; 23; 0; ; 
5380; 18873; 0,08440865; 0,1593542; 0,9836063; 0,07975483; 0,1570265; 23; 0; ; 
5400; 18873; 0,08440865; 0,1593542; 0,9836063; 0,08068559; 0,1574921; 23; 0; ; 
5405; 18873; 0,08440865; 0,1593542; 0,9836063; 0,08068559; 0,1574921; 21; 0; ; 
5405; 18873; 0,08440865; 0,1593542; 0,9836063; 0,08068559; 0,1574921; 21; 0; ; 
5420; 18920; 0,07659759; 0,1608635; 0,9839999; 0,079868; 0,1581663; 21; 0; ; 
5440; 18920; 0,07659759; 0,1608635; 0,9839999; 0,07921392; 0,1587058; 21; 0; ; 
5453; 18920; 0,07659759; 0,1608635; 0,9839999; 0,07921392; 0,1587058; 21; 0; ; 
5453; 18920; 0,07659759; 0,1608635; 0,9839999; 0,07921392; 0,1587058; 21; 0; ; 
5460; 18968; 0,07078018; 0,1597126; 0,9846228; 0,07752717; 0,1589071; 21; 0; ; 
5460; 18968; 0,07078018; 0,1597126; 0,9846228; 0,07752717; 0,1589071; 21; 0; ; 
5480; 18968; 0,07078018; 0,1597126; 0,9846228; 0,07617778; 0,1590682; 21; 0; ; 
5494; 18968; 0,07078018; 0,1597126; 0,9846228; 0,07617778; 0,1590682; 24; 0; ; 
5494; 18968; 0,07078018; 0,1597126; 0,9846228; 0,07617778; 0,1590682; 24; 0; ; 
5500; 19010; 0,07637642; 0,1593775; 0,9842588; 0,0762175; 0,1591301; 24; 0; ; 
5520; 19010; 0,07637642; 0,1593775; 0,9842588; 0,07624929; 0,1591796; 24; 0; ; 
5540; 19010; 0,07637642; 0,1593775; 0,9842588; 0,07627472; 0,1592192; 24; 0; ; 
5541; 19010; 0,07637642; 0,1593775; 0,9842588; 0,07627472; 0,1592192; 21; 0; ; 
5541; 19010; 0,07637642; 0,1593775; 0,9842588; 0,07627472; 0,1592192; 21; 0; ; 
5560; 19056; 0,08436659; 0,177878; 0,9804294; 0,07789309; 0,1629509; 21; 0; ; 
5580; 19056; 0,08436659; 0,177878; 0,9804294; 0,0791878; 0,1659364; 21; 0; ; 
5584; 19056; 0,08436659; 0,177878; 0,9804294; 0,0791878; 0,1659364; 23; 0; ; 
5584; 19056; 0,08436659; 0,177878; 0,9804294; 0,0791878; 0,1659364; 23; 0; ; 
5600; 19099; 0,07886384; 0,1788368; 0,980713; 0,07912301; 0,1685164; 23; 0; ; 
5620; 19099; 0,07886384; 0,1788368; 0,980713; 0,07907117; 0,1705805; 23; 0; ; 
5626; 19099; 0,07886384; 0,1788368; 0,980713; 0,07907117; 0,1705805; 24; 0; ; 
5626; 19099; 0,07886384; 0,1788368; 0,980713; 0,07907117; 0,1705805; 24; 0; ; 
5640; 19141; 0,08742283; 0,1850175; 0,978839; 0,0807415; 0,1734679; 24; 0; ; 
5659; 19141; 0,08742283; 0,1850175; 0,978839; 0,0807415; 0,1734679; 30; 0; ; 
5659; 19141; 0,08742283; 0,1850175; 0,978839; 0,0807415; 0,1734679; 30; 0; ; 
5660; 19174; -0,01746752; 0,08748288; 0,9960129; 0,0610997; 0,1562709; 30; 0; ; 
5680; 19174; -0,01746752; 0,08748288; 0,9960129; 0,04538625; 0,1425133; 30; 0; ; 
5700; 19174; -0,01746752; 0,08748288; 0,9960129; 0,0328155; 0,1315072; 30; 0; ; 
5705; 19174; -0,01746752; 0,08748288; 0,9960129; 0,0328155; 0,1315072; 22; 0; ; 
5705; 19174; -0,01746752; 0,08748288; 0,9960129; 0,0328155; 0,1315072; 22; 0; ; 
5720; 19221; 0,03071891; 0,09036968; 0,9954345; 0,03239618; 0,1232797; 22; 0; ; 
5740; 19221; 0,03071891; 0,09036968; 0,9954345; 0,03206073; 0,1166977; 22; 0; ; 
5751; 19221; 0,03071891; 0,09036968; 0,9954345; 0,03206073; 0,1166977; 22; 0; ; 
5751; 19221; 0,03071891; 0,09036968; 0,9954345; 0,03206073; 0,1166977; 22; 0; ; 
5760; 19267; 0,02373407; 0,09468957; 0,9952239; 0,0303954; 0,1122961; 22; 0; ; 
5760; 19267; 0,02373407; 0,09468957; 0,9952239; 0,0303954; 0,1122961; 22; 0; ; 
5780; 19267; 0,02373407; 0,09468957; 0,9952239; 0,02906313; 0,1087748; 22; 0; ; 
5798; 19267; 0,02373407; 0,09468957; 0,9952239; 0,02906313; 0,1087748; 21; 0; ; 
5798; 19267; 0,02373407; 0,09468957; 0,9952239; 0,02906313; 0,1087748; 21; 0; ; 
5800; 19314; 0,04355671; 0,09902899; 0,9941308; 0,03196185; 0,1068256; 21; 0; ; 
5820; 19314; 0,04355671; 0,09902899; 0,9941308; 0,03428082; 0,1052663; 21; 0; ; 
5832; 19314; 0,04355671; 0,09902899; 0,9941308; 0,03428082; 0,1052663; 29; 0; ; 
5832; 19314; 0,04355671; 0,09902899; 0,9941308; 0,03428082; 0,1052663; 29; 0; ; 
5840; 19348; 0,04021892; 0,09695613; 0,9944758; 0,03546844; 0,1036043; 29; 0; ; 
5860; 19348; 0,04021892; 0,09695613; 0,9944758; 0,03641854; 0,1022746; 29; 0; ; 
5876; 19348; 0,04021892; 0,09695613; 0,9944758; 0,03641854; 0,1022746; 23; 0; ; 
5876; 19348; 0,04021892; 0,09695613; 0,9944758; 0,03641854; 0,1022746; 23; 0; ; 
5880; 19392; 0,06554991; 0,08111917; 0,9945466; 0,04224481; 0,09804354; 23; 0; ; 
5900; 19392; 0,06554991; 0,08111917; 0,9945466; 0,04690583; 0,09465867; 23; 0; ; 
5918; 19392; 0,06554991; 0,08111917; 0,9945466; 0,04690583; 0,09465867; 24; 0; ; 
5918; 19392; 0,06554991; 0,08111917; 0,9945466; 0,04690583; 0,09465867; 24; 0; ; 
5920; 19434; 0,06017648; 0,0812849; 0,9948726; 0,04955996; 0,09198391; 24; 0; ; 
5940; 19434; 0,06017648; 0,0812849; 0,9948726; 0,05168327; 0,08984411; 24; 0; ; 
5953; 19434; 0,06017648; 0,0812849; 0,9948726; 0,05168327; 0,08984411; 29; 0; ; 
5953; 19434; 0,06017648; 0,0812849; 0,9948726; 0,05168327; 0,08984411; 29; 0; ; 
5960; 19469; -0,03315443; 0,06124089; 0,9975722; 0,03471573; 0,08412346; 29; 0; ; 
5980; 19469; -0,03315443; 0,06124089; 0,9975722; 0,0211417; 0,07954694; 29; 0; ; 
5988; 19469; -0,03315443; 0,06124089; 0,9975722; 0,0211417; 0,07954694; 29; 0; ; 
6000; 19504; -0,03368393; 0,05905646; 0,9976862; 0,01017657; 0,07544885; 29; 0; ; 
6019; 19504; -0,03368393; 0,05905646; 0,9976862; 0,01017657; 0,07544885; 32; 0; ; 
6019; 19504; -0,03368393; 0,05905646; 0,9976862; 0,01017657; 0,07544885; 32; 0; ; 
6020; 19535; 0,005227557; 0,07407689; 0,9972388; 0,009186768; 0,07517446; 32; 0; ; 
6040; 19535; 0,005227557; 0,07407689; 0,9972388; 0,008394926; 0,07495494; 32; 0; ; 
6060; 19535; 0,005227557; 0,07407689; 0,9972388; 0,007761452; 0,07477933; 32; 0; ; 
6069; 19535; 0,005227557; 0,07407689; 0,9972388; 0,007761452; 0,07477933; 20; 0; ; 
6069; 19535; 0,005227557; 0,07407689; 0,9972388; 0,007761452; 0,07477933; 20; 0; ; 
6080; 19585; 0,04481227; 0,0824623; 0,9955862; 0,01517162; 0,07631592; 20; 0; ; 
6100; 19585; 0,04481227; 0,0824623; 0,9955862; 0,02109975; 0,0775452; 20; 0; ; 
6106; 19585; 0,04481227; 0,0824623; 0,9955862; 0,02109975; 0,0775452; 27; 0; ; 
6106; 19585; 0,04481227; 0,0824623; 0,9955862; 0,02109975; 0,0775452; 27; 0; ; 
6120; 19622; 0,03380221; 0,07822382; 0,9963626; 0,02364024; 0,07768093; 27; 0; ; 
6140; 19622; 0,03380221; 0,07822382; 0,9963626; 0,02567263; 0,07778951; 27; 0; ; 
6151; 19622; 0,03380221; 0,07822382; 0,9963626; 0,02567263; 0,07778951; 22; 0; ; 
6151; 19622; 0,03380221; 0,07822382; 0,9963626; 0,02567263; 0,07778951; 22; 0; ; 
6160; 19666; 0,01505493; 0,07568585; 0,997018; 0,02354909; 0,07736877; 22; 0; ; 
6160; 19666; 0,01505493; 0,07568585; 0,997018; 0,02354909; 0,07736877; 22; 0; ; 
6180; 19666; 0,01505493; 0,07568585; 0,997018; 0,02185026; 0,07703219; 22; 0; ; 
6192; 19666; 0,01505493; 0,07568585; 0,997018; 0,02185026; 0,07703219; 24; 0; ; 
6192; 19666; 0,01505493; 0,07568585; 0,997018; 0,02185026; 0,07703219; 24; 0; ; 
6200; 19708; 0,005061377; 0,07197948; 0,9973933; 0,01849248; 0,07602164; 24; 0; ; 
6220; 19708; 0,005061377; 0,07197948; 0,9973933; 0,01580626; 0,07521321; 24; 0; ; 
6232; 19708; 0,005061377; 0,07197948; 0,9973933; 0,01580626; 0,07521321; 25; 0; ; 
6232; 19708; 0,005061377; 0,07197948; 0,9973933; 0,01580626; 0,07521321; 25; 0; ; 
6240; 19748; 0,02942184; 0,06967495; 0,9971358; 0,01852938; 0,07410555; 25; 0; ; 
6260; 19748; 0,02942184; 0,06967495; 0,9971358; 0,02070787; 0,07321943; 25; 0; ; 
6265; 19748; 0,02942184; 0,06967495; 0,9971358; 0,02070787; 0,07321943; 31; 0; ; 
6280; 19781; 0,05270094; 0,0779542; 0,995563; 0,02710648; 0,07416639; 31; 0; ; 
6298; 19781; 0,05270094; 0,0779542; 0,995563; 0,02710648; 0,07416639; 30; 0; ; 
6298; 19781; 0,05270094; 0,0779542; 0,995563; 0,02710648; 0,07416639; 30; 0; ; 
6300; 19814; 0,05639901; 0,07854147; 0,9953142; 0,03296499; 0,07504141; 30; 0; ; 
6320; 19814; 0,05639901; 0,07854147; 0,9953142; 0,0376518; 0,07574142; 30; 0; ; 
6336; 19814; 0,05639901; 0,07854147; 0,9953142; 0,0376518; 0,07574142; 26; 0; ; 
6336; 19814; 0,05639901; 0,07854147; 0,9953142; 0,0376518; 0,07574142; 26; 0; ; 
6340; 19852; 0,04843905; 0,07422673; 0,9960642; 0,03980925; 0,07543848; 26; 0; ; 
6360; 19852; 0,04843905; 0,07422673; 0,9960642; 0,04153521; 0,07519612; 26; 0; ; 
6377; 19852; 0,04843905; 0,07422673; 0,9960642; 0,04153521; 0,07519612; 24; 0; ; 
6377; 19852; 0,04843905; 0,07422673; 0,9960642; 0,04153521; 0,07519612; 24; 0; ; 
6380; 19893; 0,04686606; 0,07192923; 0,9963081; 0,04260138; 0,07454275; 24; 0; ; 
6400; 19893; 0,04686606; 0,07192923; 0,9963081; 0,04345431; 0,07402004; 24; 0; ; 
6420; 19893; 0,04686606; 0,07192923; 0,9963081; 0,04345431; 0,07402004; 23; 0; ; 
6420; 19893; 0,04686606; 0,07192923; 0,9963081; 0,04345431; 0,07402004; 23; 0; ; 
6420; 19935; 0,04869096; 0,07433342; 0,9960441; 0,04450164; 0,07408272; 23; 0; ; 
6440; 19935; 0,04869096; 0,07433342; 0,9960441; 0,0453395; 0,07413286; 23; 0; ; 
6456; 19935; 0,04869096; 0,07433342; 0,9960441; 0,0453395; 0,07413286; 28; 0; ; 
6456; 19935; 0,04869096; 0,07433342; 0,9960441; 0,0453395; 0,07413286; 28; 0; ; 
6460; 19971; 0,04998345; 0,07480849; 0,9959445; 0,04626829; 0,07426798; 28; 0; ; 
6480; 19971; 0,04998345; 0,07480849; 0,9959445; 0,04701132; 0,07437608; 28; 0; ; 
6488; 19971; 0,04998345; 0,07480849; 0,9959445; 0,04701132; 0,07437608; 31; 0; ; 
6500; 20004; 0,09168381; 0,08232109; 0,9923797; 0,05594582; 0,07596508; 31; 0; ; 
6520; 20004; 0,09168381; 0,08232109; 0,9923797; 0,06309342; 0,07723629; 31; 0; ; 
6522; 20004; 0,09168381; 0,08232109; 0,9923797; 0,06309342; 0,07723629; 29; 0; ; 
6522; 20004; 0,09168381; 0,08232109; 0,9923797; 0,06309342; 0,07723629; 29; 0; ; 
6540; 20038; 0,09715629; 0,08173046; 0,9919077; 0,06990599; 0,07813513; 29; 0; ; 
6560; 20038; 0,09715629; 0,08173046; 0,9919077; 0,07535605; 0,0788542; 29; 0; ; 
6560; 20038; 0,09715629; 0,08173046; 0,9919077; 0,07535605; 0,0788542; 26; 0; ; 
6560; 20038; 0,09715629; 0,08173046; 0,9919077; 0,07535605; 0,0788542; 26; 0; ; 
6580; 20076; 0,005877348; 0,06523952; 0,9978523; 0,06146031; 0,07613126; 26; 0; ; 
6599; 20076; 0,005877348; 0,06523952; 0,9978523; 0,06146031; 0,07613126; 26; 0; ; 
6599; 20076; 0,005877348; 0,06523952; 0,9978523; 0,06146031; 0,07613126; 26; 0; ; 
6600; 20115; 0,01838149; 0,06349082; 0,9978132; 0,05284455; 0,07360318; 26; 0; ; 
6620; 20115; 0,01838149; 0,06349082; 0,9978132; 0,04595194; 0,07158071; 26; 0; ; 
6639; 20115; 0,01838149; 0,06349082; 0,9978132; 0,04595194; 0,07158071; 25; 0; ; 
6639; 20115; 0,01838149; 0,06349082; 0,9978132; 0,04595194; 0,07158071; 25; 0; ; 
6640; 20155; 0,008647915; 0,07116277; 0,9974272; 0,03849113; 0,07149712; 25; 0; ; 
6660; 20155; 0,008647915; 0,07116277; 0,9974272; 0,03252249; 0,07143025; 25; 0; ; 
6664; 20155; 0,008647915; 0,07116277; 0,9974272; 0,03252249; 0,07143025; 40; 0; ; 
6680; 20180; 0,01903316; 0,06818356; 0,9974912; 0,02982462; 0,07078091; 40; 0; ; 
6685; 20180; 0,01903316; 0,06818356; 0,9974912; 0,02982462; 0,07078091; 47; 0; ; 
